botid, date, time, press, dic, ph, alk, 
#, mmddyy, hhmmss, dbar, umol/kg,  , ueq/kg, 
1180200610, 082300, 040213,  300.0,  2077.0, -9.000,  2285,
1180200606, 082300, 035303,  500.9,  2184.0, -9.000,  2274,
1180200605, 082300, 034955,  600.7,  2264.2, -9.000,  2296,
1180200604, 082300, 034710,  698.7,  2308.3, -9.000,  2327,
1180200601, 082300, 033815, 1020.0,  2342.8, -9.000,  2368,
1180200723, 082300, 065641,    5.1,  1990.7, -9.000,  2330,
1180200720, 082300, 065425,   24.7,  1994.0, -9.000,  2331,
1180200717, 082300, 065214,   44.9,  1994.7, -9.000,  2350,
1180200715, 082300, 065010,   73.9,  2002.7, -9.000,  2339,
1180200712, 082300, 064652,  105.3,  2014.0, -9.000,  2343,
1180200708, 082300, 064238,  149.0,  2030.5, -9.000,  2331,
1180200704, 082300, 063826,  201.1,  2048.1, -9.000,  2310,
1190200216, 101700, 183314, 1999.5,  2358.9, -9.000,    -9,
1190200211, 101700, 181259, 3000.6,  2348.7, -9.000,    -9,
1190200203, 101700, 174055, 4499.7,  2328.7, -9.000,  2427,
1190200316, 101700, 215223,  327.7,  2076.0, -9.000,  2262,
1190200313, 101700, 214748,  469.6,  2167.7, -9.000,  2268,
1190200311, 101700, 214518,  534.3,  2227.7, -9.000,  2281,
1190200309, 101700, 214238,  618.3,  2287.5, -9.000,    -9,
1190200306, 101700, 213803,  743.7,  2321.5, -9.000,    -9,
1190200301, 101700, 213013,  997.0,  2343.4, -9.000,    -9,
1190200721, 101800, 100530,    4.8,  1991.4, -9.000,  2314,
1190200718, 101800, 100251,   24.9,  1992.9, -9.000,  2320,
1190200715, 101800, 100010,   44.7,  1992.5, -9.000,  2329,
1190200713, 101800, 095723,   75.0,  1993.0, -9.000,  2343,
1190200711, 101800, 095449,   99.7,  2015.5, -9.000,  2329,
1190200707, 101800, 094927,  151.3,  2033.7, -9.000,  2325,
1190200704, 101800, 094516,  200.7,  2048.8, -9.000,  2302,
1190200701, 101800, 092721, 1018.8,  2343.9, -9.000,  2373,
1200200216, 112900, 174311, 2000.0,  2363.7, -9.000,    -9,
1200200211, 112900, 172044, 2998.9,  2349.7, -9.000,  2432,
1200200203, 112900, 164654, 4499.4,  2330.1, -9.000,    -9,
1200200319, 112900, 214848,  262.9,  2051.1, -9.000,  2302,
1200200316, 112900, 214408,  409.4,  2146.1, -9.000,  2274,
1200200313, 112900, 213904,  540.2,  2234.5, -9.000,  2293,
1200200310, 112900, 213524,  632.8,  2289.2, -9.000,  2315,
1200200307, 112900, 213049,  759.4,  2327.9, -9.000,  2350,
1200200301, 112900, 212128, 1019.7,  2342.9, -9.000,  2372,
1200200616, 113000, 065443,   44.8,  1981.8, -9.000,  2318,
1200200612, 113000, 064949,   99.6,  1997.8, -9.000,  2331,
1200200609, 113000, 064555,  150.1,  2030.6, -9.000,  2336,
1200200606, 113000, 064202,  201.0,  2048.4, -9.000,  2331,
1200200603, 113000, 063619,  350.5,  2116.3, -9.000,  2270,
1200200710, 113000, 094559,    4.4,  1980.4, -9.000,  2312,
1200200709, 113000, 094431,   24.3,  1979.6, -9.000,  2310,
1210200216, 121900, 153651, 2000.3,  2358.5, -9.000,    -9,
1210200211, 121900, 151521, 2999.3,  2346.0, -9.000,  2431,
1210200203, 121900, 144242, 4499.1,  2327.0, -9.000,  2422,
1210200318, 121900, 185915,  263.4,  2067.9, -9.000,  2291,
1210200315, 121900, 185511,  364.3,  2131.1, -9.000,  2264,
1210200313, 121900, 185200,  479.3,  2210.5, -9.000,    -9,
1210200310, 121900, 184706,  614.8,  2283.6, -9.000,  2309,
1210200306, 121900, 184050,  769.8,  2317.5, -9.000,    -9,
1210200301, 121900, 183241,  999.0,  2340.3, -9.000,    -9,
1210200818, 122000, 095546,    4.6,  1975.2, -9.000,  2304,
1210200815, 122000, 095324,   23.9,  1972.0, -9.000,  2295,
1210200813, 122000, 095118,   45.3,  1972.4, -9.000,  2314,
1210200811, 122000, 094904,   72.8,  1980.9, -9.000,  2308,
1210200809, 122000, 094637,   99.3,  1993.2, -9.000,  2317,
1210200806, 122000, 094226,  150.4,  2018.3, -9.000,    -9,
1210200803, 122000, 093908,  199.6,  2037.8, -9.000,  2330,
1220200116, 011601, 155128, 1999.4,  2364.2, -9.000,  2422,
1220200111, 011601, 153113, 2997.6,  2350.2, -9.000,    -9,
1220200103, 011601, 150044, 4498.4,  2327.6, -9.000,  2426,
1220200217, 011601, 185441,  339.9,  2216.2, -9.000,  2280,
1220200215, 011601, 185217,  399.3,  2269.6, -9.000,  2316,
1220200212, 011601, 184826,  519.9,  2238.0, -9.000,  2298,
1220200209, 011601, 184511,  603.2,  2270.7, -9.000,  2310,
1220200206, 011601, 184112,  749.8,  2314.0, -9.000,  2343,
1220200201, 011601, 183114, 1030.1,  2339.4, -9.000,  2373,
1220200618, 011701, 064943,    4.2,  1982.8, -9.000,  2305,
1220200615, 011701, 064734,   23.3,  1984.7, -9.000,  2313,
1220200613, 011701, 064552,   43.2,  1983.4, -9.000,  2326,
1220200611, 011701, 064400,   74.1,  1979.8, -9.000,  2331,
1220200609, 011701, 064212,   98.4,  1990.4, -9.000,  2334,
1220200606, 011701, 063909,  148.5,  1996.6, -9.000,  2338,
1220200603, 011701, 063600,  198.9,  2045.7, -9.000,  2329,
1230200216, 021401, 034210, 2000.7,  2358.7, -9.000,  2418,
1230200211, 021401, 032114, 3000.4,  2343.3, -9.000,  2431,
1230200203, 021401, 024905, 4499.3,  2324.9, -9.000,  2424,
1230200319, 021501, 031618,    4.2,  2000.0, -9.000,  2317,
1230200316, 021501, 031356,   25.0,  1998.9, -9.000,  2312,
1230200314, 021501, 031205,   43.9,  1995.9, -9.000,  2324,
1230200312, 021501, 031005,   73.8,  2001.4, -9.000,  2331,
1230200310, 021501, 030705,   99.1,  2020.5, -9.000,  2324,
1230200307, 021501, 030310,  151.3,  2039.4, -9.000,  2312,
1230200304, 021501, 025905,  198.4,  2055.7, -9.000,  2291,
1230200719, 021501, 180205,  231.2,  2055.2, -9.000,    -9,
1230200716, 021501, 175749,  361.5,  2091.9, -9.000,  2263,
1230200712, 021501, 175222,  509.0,  2240.3, -9.000,  2287,
1230200710, 021501, 174924,  605.4,  2283.6, -9.000,  2311,
1230200707, 021501, 174413,  761.2,  2317.3, -9.000,  2338,
1230200701, 021501, 173356, 1020.5,  2341.4, -9.000,  2370,
1240200121, 032101, 013848,    4.1,  1984.1, -9.000,  2302,
1240200118, 032101, 013603,   20.2,    -9.0, -9.000,  2297,
1240200116, 032101, 013343,   44.2,  1986.6, -9.000,  2309,
1240200114, 032101, 013101,   73.4,  1996.5, -9.000,    -9,
1240200112, 032101, 012748,   98.6,  1999.0, -9.000,  2321,
1240200109, 032101, 012354,  148.5,  2043.2, -9.000,  2312,
1240200105, 032101, 011925,  174.0,  2049.2, -9.000,  2312,
1240200216, 032101, 062207, 1998.3,  2359.1, -9.000,  2417,
1240200211, 032101, 060021, 2997.6,  2343.8, -9.000,  2433,
1240200203, 032101, 052050, 4499.2,  2323.0, -9.000,  2424,
1240200317, 032101, 095156,  249.4,  2056.6, -9.000,  2280,
1240200315, 032101, 094826,  348.9,  2087.2, -9.000,  2257,
1240200312, 032101, 094313,  497.9,  2196.2, -9.000,  2274,
1240200309, 032101, 093853,  597.7,  2273.8, -9.000,  2302,
1240200306, 032101, 093307,  748.6,  2316.2, -9.000,  2337,
1240200301, 032101, 092244, 1019.8,  2344.0, -9.000,  2377,
1250200116, 041701, 150327, 1998.6,  2359.2, -9.000,  2423,
1250200111, 041701, 144152, 2999.1,  2343.7, -9.000,  2435,
1250200103, 041701, 140859, 4497.7,  2325.6, -9.000,  2426,
1250200217, 041701, 185429,  298.7,  2064.5, -9.000,  2282,
1250200215, 041701, 185202,  348.9,  2084.9, -9.000,  2267,
1250200212, 041701, 184642,  503.6,  2195.5, -9.000,  2257,
1250200209, 041701, 184144,  627.6,  2276.8, -9.000,    -9,
1250200206, 041701, 183624,  743.0,  2324.3, -9.000,  2340,
1250200201, 041701, 182619, 1020.0,  2334.4, -9.000,    -9,
1250200618, 041801, 065724,   13.6,  1990.4, -9.000,  2309,
1250200615, 041801, 065520,   33.8,  1990.3, -9.000,  2331,
1250200613, 041801, 065325,   59.3,  1991.1, -9.000,  2331,
1250200611, 041801, 065125,   83.8,  1991.5, -9.000,    -9,
1250200609, 041801, 064910,  114.0,  1997.0, -9.000,  2335,
1250200606, 041801, 064445,  163.4,  2021.8, -9.000,  2330,
1260200116, 051601, 144208, 1999.0,  2359.9, -9.000,    -9,
1260200111, 051601, 142118, 2999.1,  2343.7, -9.000,  2429,
1260200103, 051601, 134748, 4498.8,  2325.0, -9.000,  2426,
1260200217, 051601, 185515,  216.4,  2053.1, -9.000,  2295,
1260200215, 051601, 185216,  298.8,  2083.1, -9.000,  2273,
1260200212, 051601, 184656,  481.5,  2198.4, -9.000,  2276,
1260200209, 051601, 184316,  559.0,  2254.0, -9.000,  2293,
1260200206, 051601, 183856,  674.0,  2310.8, -9.000,  2324,
1260200201, 051601, 182735, 1019.6,  2345.6, -9.000,    -9,
1260201218, 051701, 220019,    3.9,  1994.7, -9.000,  2318,
1260201215, 051701, 215810,   24.3,  1995.6, -9.000,    -9,
1260201213, 051701, 215539,   43.6,  2000.1, -9.000,  2331,
1260201211, 051701, 215314,   73.8,  2005.2, -9.000,  2325,
1260201209, 051701, 215058,   99.7,  2010.3, -9.000,  2323,
1260201206, 051701, 214739,  148.8,  2038.7, -9.000,  2316,
1260201203, 051701, 214418,  200.3,  2048.7, -9.000,  2289,
1270200116, 061301, 155356, 1999.2,  2353.8, -9.000,    -9,
1270200111, 061301, 152916, 2999.9,  2354.7, -9.000,    -9,
1270200103, 061301, 145125, 4499.3,  2320.0, -9.000,    -9,
1270200217, 061301, 200401,  308.2,  2069.7, -9.000,  2281,
1270200215, 061301, 200006,  419.1,  2133.7, -9.000,  2279,
1270200212, 061301, 195501,  531.9,  2220.9, -9.000,    -9,
1270200209, 061301, 194931,  676.1,  2307.2, -9.000,    -9,
1270200206, 061301, 194331,  788.6,  2337.2, -9.000,    -9,
1270200201, 061301, 193446, 1019.8,  2342.8, -9.000,    -9,
1270200620, 061401, 065807,    3.5,  1988.2, -9.000,  2328,
1270200616, 061401, 065533,   24.2,  1989.0, -9.000,  2322,
1270200614, 061401, 065303,   44.0,  1997.1, -9.000,  2344,
1270200612, 061401, 065012,   73.9,  2001.5, -9.000,  2348,
1270200610, 061401, 064756,   99.5,  2003.3, -9.000,  2348,
1270200607, 061401, 064359,  148.7,  2016.7, -9.000,  2346,
1270200604, 061401, 064001,  199.8,  2047.1, -9.000,    -9,
1280200520, 071101, 065150,    4.8,  1972.6, -9.000,  2312,
1280200516, 071101, 064935,   24.3,  1974.6, -9.000,  2306,
1280200514, 071101, 064726,   44.6,  1979.7, -9.000,  2325,
1280200512, 071101, 064520,   75.4,  1995.5, -9.000,  2336,
1280200510, 071101, 064325,   99.9,  2002.5, -9.000,  2341,
1280200507, 071101, 064011,  148.9,  2016.8, -9.000,  2342,
1280200504, 071101, 063706,  199.7,  2039.9, -9.000,  2329,
1280201316, 071201, 114609, 1998.2,  2358.4, -9.000,  2419,
1280201311, 071201, 112459, 2998.6,  2345.5, -9.000,  2434,
1280201303, 071201, 105150, 4500.9,  2323.5, -9.000,    -9,
1280201417, 071201, 182413,  245.0,  2060.2, -9.000,    -9,
1280201415, 071201, 182040,  336.1,  2090.2, -9.000,  2256,
1280201412, 071201, 181609,  434.4,  2133.3, -9.000,  2280,
1280201409, 071201, 181036,  576.0,  2251.1, -9.000,  2291,
1280201406, 071201, 180500,  709.4,  2316.9, -9.000,  2340,
1280201401, 071201, 175317,  982.1,  2345.4, -9.000,  2369,
1290200619, 080801, 035517,    4.3,  1985.3, -9.000,  2313,
1290200616, 080801, 035249,   25.0,  1985.9, -9.000,  2315,
1290200613, 080801, 035018,   44.5,  1985.0, -9.000,  2319,
1290200611, 080801, 034749,   74.3,  1994.5, -9.000,  2333,
1290200609, 080801, 034531,   99.9,  2006.5, -9.000,  2333,
1290200606, 080801, 034133,  149.6,  2029.4, -9.000,  2332,
1290200603, 080801, 033743,  199.1,  2053.2, -9.000,  2315,
1290201517, 080901, 065019,  198.6,  2047.6, -9.000,  2299,
1290201515, 080901, 064619,  323.4,  2086.6, -9.000,  2262,
1290201512, 080901, 064040,  485.8,  2206.5, -9.000,  2274,
1290201509, 080901, 063530,  611.4,  2288.8, -9.000,  2310,
1290201506, 080901, 062954,  753.9,  2328.5, -9.000,  2334,
1290201501, 080901, 061929, 1021.6,  2342.6, -9.000,  2367,
1290201616, 080901, 113833, 1999.6,  2356.8, -9.000,  2419,
1290201611, 080901, 111503, 2999.6,  2344.0, -9.000,  2426,
1290201603, 080901, 103919, 4497.5,  2323.5, -9.000,  2426,
1300200116, 100101, 152539, 1997.8,  2358.7, -9.000,  2412,
1300200111, 100101, 150309, 2998.3,  2340.6, -9.000,    -9,
1300200103, 100101, 142914, 4500.8,  2323.9, -9.000,  2423,
1300200217, 100101, 185752,  265.3,  2073.0, -9.000,  2296,
1300200215, 100101, 185502,  350.1,  2094.5, -9.000,  2259,
1300200212, 100101, 185028,  490.2,  2200.3, -9.000,  2279,
1300200209, 100101, 184517,  624.9,  2287.8, -9.000,  2318,
1300200206, 100101, 184102,  744.5,  2327.3, -9.000,    -9,
1300200201, 100101, 183237, 1019.9,  2344.8, -9.000,  2377,
1300200619, 100201, 071731,    5.5,  1986.2, -9.000,  2315,
1300200616, 100201, 071441,   25.0,  1986.3, -9.000,    -9,
1300200614, 100201, 071221,   44.9,  1985.3, -9.000,  2335,
1300200612, 100201, 070916,   75.4,  2000.5, -9.000,  2330,
1300200610, 100201, 070616,  100.2,  2015.4, -9.000,  2323,
1300200607, 100201, 070146,  150.0,  2035.1, -9.000,  2328,
1300200604, 100201, 065721,  201.3,  2052.1, -9.000,  2294,
1310200116, 102201, 155245, 2001.9,  2359.4, -9.000,  2418,
1310200111, 102201, 152840, 2999.2,  2342.8, -9.000,  2424,
1310200103, 102201, 145140, 4500.3,  2323.4, -9.000,  2425,
1310200217, 102201, 185434,  322.3,  2090.8, -9.000,  2275,
1310200215, 102201, 185134,  392.7,  2135.7, -9.000,  2270,
1310200212, 102201, 184604,  510.4,  2226.6, -9.000,  2285,
1310200209, 102201, 184054,  639.9,  2298.2, -9.000,    -9,
1310200206, 102201, 183622,  740.3,  2325.5, -9.000,  2337,
1310200201, 102201, 182509, 1020.6,  2342.6, -9.000,  2374,
1310200618, 102301, 065730,    5.1,  1993.9, -9.000,  2331,
1310200613, 102301, 065215,   45.9,  1983.2, -9.000,  2339,
1310200611, 102301, 064935,   75.7,  1983.8, -9.000,  2340,
1310200609, 102301, 064658,   99.4,  2007.5, -9.000,  2335,
1310200605, 102301, 064120,  164.5,  2044.5, -9.000,  2324,
1310200603, 102301, 063830,  201.4,  2051.9, -9.000,  2310,
1320200116, 111601, 145016, 2002.9,    -9.0, -9.000,  2424,
1320200111, 111601, 142831, 2999.1,  2357.5, -9.000,  2432,
1320200103, 111601, 135356, 4498.1,  2317.8, -9.000,  2423,
1320200217, 111601, 190425,  123.3,  2020.4, -9.000,    -9,
1320200215, 111601, 190045,  244.5,  2059.2, -9.000,  2288,
1320200212, 111601, 185505,  411.8,  2154.0, -9.000,  2272,
1320200209, 111601, 185029,  517.9,  2218.7, -9.000,    -9,
1320200206, 111601, 184430,  691.3,  2307.6, -9.000,  2325,
1320200201, 111601, 183351, 1018.6,  2336.0, -9.000,    -9,
1320200618, 111701, 070339,    4.6,  1982.6, -9.000,  2313,
1320200615, 111701, 070114,   24.3,  1982.7, -9.000,  2306,
1320200613, 111701, 065904,   44.2,  1985.4, -9.000,  2319,
1320200611, 111701, 065629,   74.5,  1985.8, -9.000,  2318,
1320200609, 111701, 065344,  100.6,  1996.2, -9.000,  2322,
1320200606, 111701, 064859,  150.1,  2036.5, -9.000,  2315,
1320200603, 111701, 064409,  198.9,  2052.0, -9.000,  2298,
1330200118, 121501, 065117,    3.9,  1990.9, -9.000,  2320,
1330200115, 121501, 064841,   24.0,  1990.6, -9.000,  2315,
1330200113, 121501, 064547,   44.8,  1991.3, -9.000,  2327,
1330200111, 121501, 064257,   73.3,  2013.3, -9.000,  2336,
1330200109, 121501, 063957,   99.1,  2032.6, -9.000,  2341,
1330200106, 121501, 063557,  147.8,  2041.0, -9.000,  2332,
1330200103, 121501, 063134,  197.0,  2054.4, -9.000,  2308,
1330200517, 121501, 180430,  290.4,  2072.0, -9.000,  2270,
1330200515, 121501, 180050,  372.1,  2111.3, -9.000,  2269,
1330200512, 121501, 175400,  509.0,  2216.8, -9.000,    -9,
1330200509, 121501, 174532,  646.5,  2310.6, -9.000,  2323,
1330200506, 121501, 173811,  790.2,  2328.5, -9.000,  2355,
1330200501, 121501, 172652, 1020.0,  2340.3, -9.000,    -9,
1330200616, 121501, 221514, 1999.8,  2354.3, -9.000,  2425,
1330200611, 121501, 214914, 2999.9,  2339.5, -9.000,  2434,
1330200603, 121501, 211405, 4499.7,  2324.1, -9.000,  2423,
1340200116, 011502, 154500, 1999.9,  2359.8, -9.000,  2408,
1340200111, 011502, 152235, 3001.1,  2350.7, -9.000,  2418,
1340200103, 011502, 144626, 4498.2,  2327.6, -9.000,  2417,
1340200217, 011502, 185024,  324.3,  2068.8, -9.000,  2260,
1340200215, 011502, 184654,  398.7,  2096.3, -9.000,  2257,
1340200212, 011502, 184209,  531.5,  2197.0, -9.000,  2270,
1340200209, 011502, 183749,  640.4,  2289.2, -9.000,  2304,
1340200206, 011502, 183209,  787.2,  2317.4, -9.000,  2334,
1340200201, 011502, 182404, 1019.5,  2336.6, -9.000,  2359,
1340200618, 011602, 065559,    4.1,  1998.5, -9.000,  2321,
1340200615, 011602, 065319,   24.6,  1997.6, -9.000,  2322,
1340200613, 011602, 065046,   44.2,  1998.1, -9.000,  2323,
1340200611, 011602, 064754,   75.3,  1998.5, -9.000,  2322,
1340200609, 011602, 064519,   97.9,  1998.4, -9.000,  2323,
1340200606, 011602, 064109,  149.0,  2027.6, -9.000,  2322,
1340200603, 011602, 063714,  198.1,  2036.8, -9.000,  2322,
1350200116, 022002, 144826, 1999.8,  2357.5, -9.000,  2420,
1350200111, 022002, 142426, 2999.2,  2349.2, -9.000,  2433,
1350200103, 022002, 134657, 4499.2,  2326.8, -9.000,  2422,
1350200217, 022002, 185455,  213.6,  2048.6, -9.000,  2293,
1350200215, 022002, 185105,  317.5,  2081.7, -9.000,  2256,
1350200212, 022002, 184510,  482.5,  2199.9, -9.000,  2272,
1350200209, 022002, 183935,  611.5,  2287.0, -9.000,  2302,
1350200206, 022002, 183425,  750.5,  2331.2, -9.000,  2335,
1350200201, 022002, 182345, 1018.0,  2351.8, -9.000,  2369,
1350200618, 022102, 065650,    4.3,  1997.1, -9.000,  2326,
1350200616, 022102, 065500,   25.6,  1997.7, -9.000,  2317,
1350200613, 022102, 065300,   44.1,  1998.4, -9.000,  2317,
1350200611, 022102, 065035,   73.5,  2003.2, -9.000,  2330,
1350200609, 022102, 064820,   98.7,  2024.9, -9.000,  2318,
1350200606, 022102, 064425,  152.3,  2044.5, -9.000,  2309,
1350200603, 022102, 064036,  200.6,  2043.8, -9.000,  2289,
1360200216, 031202, 152810, 1999.6,  2357.3, -9.000,  2410,
1360200211, 031202, 150447, 3000.4,  2348.3, -9.000,  2426,
1360200203, 031202, 142741, 4499.4,  2326.0, -9.000,  2416,
1360200317, 031202, 185114,  290.9,  2060.2, -9.000,  2280,
1360200315, 031202, 184754,  378.8,  2115.3, -9.000,  2259,
1360200312, 031202, 184241,  504.3,  2204.7, -9.000,  2276,
1360200309, 031202, 183704,  642.6,  2289.8, -9.000,  2309,
1360200306, 031202, 183224,  772.8,  2332.1, -9.000,  2341,
1360200301, 031202, 182335, 1022.8,  2347.1, -9.000,  2378,
1360200718, 031302, 065414,    4.2,  2006.0, -9.000,  2324,
1360200715, 031302, 065144,   24.8,  2008.0, -9.000,  2340,
1360200713, 031302, 064935,   44.1,  2008.5, -9.000,  2337,
1360200711, 031302, 064733,   74.5,  2008.3, -9.000,  2334,
1360200709, 031302, 064518,   99.9,  2009.0, -9.000,  2340,
1360200706, 031302, 064147,  148.5,  2041.0, -9.000,  2326,
1360200703, 031302, 063831,  200.4,  2049.3, -9.000,  2329,
1370200116, 052002, 153546, 1998.9,  2353.8, -9.000,  2409,
1370200111, 052002, 151221, 2999.7,  2343.7, -9.000,  2425,
1370200103, 052002, 143456, 4499.6,  2324.4, -9.000,  2416,
1370200217, 052002, 190016,  244.6,  2086.4, -9.000,  2263,
1370200215, 052002, 185651,  330.3,  2111.1, -9.000,  2257,
1370200212, 052002, 185051,  482.0,  2203.7, -9.000,  2273,
1370200209, 052002, 184542,  597.3,  2287.5, -9.000,  2305,
1370200206, 052002, 183946,  742.6,  2327.0, -9.000,  2335,
1370200201, 052002, 182911, 1022.4,    -9.0, -9.000,  2375,
1370200618, 052102, 065251,    4.6,  1975.1, -9.000,  2293,
1370200615, 052102, 065050,   24.3,  1981.5, -9.000,  2300,
1370200613, 052102, 064900,   44.6,  2004.1, -9.000,  2322,
1370200611, 052102, 064716,   74.4,  2010.2, -9.000,  2325,
1370200609, 052102, 064535,   99.6,  2020.7, -9.000,  2323,
1370200606, 052102, 064236,  150.4,  2041.5, -9.000,  2308,
1370200603, 052102, 063920,  200.1,  2057.2, -9.000,  2277,
1380200116, 062902, 161007, 1999.7,  2358.4, -9.000,  2410,
1380200111, 062902, 154618, 2999.8,  2347.5, -9.000,  2424,
1380200103, 062902, 151047, 4503.8,  2326.4, -9.000,  2417,
1380200217, 062902, 194629,  274.1,  2079.7, -9.000,  2261,
1380200215, 062902, 194354,  343.5,  2113.1, -9.000,  2253,
1380200212, 062902, 193939,  466.9,  2201.0, -9.000,  2271,
1380200209, 062902, 193529,  594.3,  2282.3, -9.000,  2302,
1380200206, 062902, 193104,  731.5,  2327.2, -9.000,  2332,
1380200201, 062902, 192129, 1019.5,  2340.8, -9.000,  2362,
1380200519, 063002, 015722,    4.1,  1970.3, -9.000,  2292,
1380200516, 063002, 015508,   24.2,  1972.3, -9.000,  2291,
1380200514, 063002, 015402,   34.4,  1974.4, -9.000,  2294,
1380200512, 063002, 015152,   59.3,  1999.9, -9.000,  2314,
1380200510, 063002, 014937,   84.7,  2012.2, -9.000,  2321,
1380200507, 063002, 014617,  124.2,  2030.6, -9.000,  2319,
1380200504, 063002, 014244,  174.7,  2056.6, -9.000,  2295,
1390200116, 082702, 160254, 2000.3,  2359.3, -9.000,  2411,
1390200111, 082702, 153654, 3000.6,  2346.2, -9.000,  2421,
1390200103, 082702, 145329, 4501.0,  2326.1, -9.000,  2415,
1390200217, 082702, 195938,  244.1,  2064.4, -9.000,  2269,
1390200215, 082702, 195422,  354.7,  2115.3, -9.000,  2254,
1390200212, 082702, 194722,  500.3,  2213.2, -9.000,  2272,
1390200208, 082702, 194017,  609.5,  2286.5, -9.000,  2302,
1390200204, 082702, 193128,  752.8,  2333.2, -9.000,  2334,
1390200201, 082702, 191858, 1021.0,  2343.2, -9.000,  2363,
1390200618, 082802, 072140,    5.3,  1969.2, -9.000,  2296,
