botid, date, time, press, temp, csal, dic, ph, alk, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, umol/kg,  , ueq/kg, 
0360200614, -00009, -00009,    8.9, 23.5662, 35.1007,    -9.0, -9.000,    -9,
0360200613, -00009, -00009,  105.6, 20.4210, 35.2140,    -9.0, -9.000,    -9,
0360200612, -00009, -00009,  112.5, 20.0647, 35.1680,    -9.0, -9.000,    -9,
0360200611, -00009, -00009,  122.7, 19.7146, 35.1448,    -9.0, -9.000,    -9,
0360200610, -00009, -00009,  132.9, 19.1631, 35.0899,    -9.0, -9.000,    -9,
0360200609, -00009, -00009,  143.2, 18.7585, 35.0690,    -9.0, -9.000,    -9,
0360200608, -00009, -00009,  153.8, 18.1167, 34.9932,    -9.0, -9.000,    -9,
0360200607, -00009, -00009,  163.9, 17.8364, 34.9536,    -9.0, -9.000,    -9,
0360200606, -00009, -00009,  174.2, 17.1954, 34.8663,    -9.0, -9.000,    -9,
0360200605, -00009, -00009,  184.4, 16.7412, 34.8040,    -9.0, -9.000,    -9,
0360200604, -00009, -00009,  195.4, 16.1722, 34.7288,    -9.0, -9.000,    -9,
0360200603, -00009, -00009,  207.1, 15.6283, 34.6575,    -9.0, -9.000,    -9,
0360200602, -00009, -00009,  497.4,  6.5953, 34.0272,    -9.0, -9.000,    -9,
0360200601, -00009, -00009, 1052.9,  3.8334, 34.5039,    -9.0, -9.000,    -9,
0360200723, -00009, -00009,   18.5, 23.5412, 35.0934,    -9.0, -9.000,    -9,
0360200722, -00009, -00009,   77.0, 21.9318, 35.2493,    -9.0, -9.000,    -9,
0360200721, -00009, -00009,  533.1,  6.4057, 34.0309,    -9.0, -9.000,    -9,
0360200720, -00009, -00009, 1030.8,  3.9651, 34.4964,    -9.0, -9.000,    -9,
0360200719, -00009, -00009, 1030.4,  3.9670, 34.4963,    -9.0, -9.000,    -9,
0360200718, -00009, -00009, 1030.0,  3.9657, 34.4967,    -9.0, -9.000,    -9,
0360200717, -00009, -00009, 1030.4,  3.9626, 34.4968,    -9.0, -9.000,    -9,
0360200716, -00009, -00009, 1030.5,  3.9608, 34.4973,    -9.0, -9.000,    -9,
0360200715, -00009, -00009, 1030.9,  3.9589, 34.4974,    -9.0, -9.000,    -9,
0360200714, -00009, -00009, 1031.4,  3.9589, 34.4974,    -9.0, -9.000,    -9,
0360200713, -00009, -00009, 1031.7,  3.9581, 34.4972,    -9.0, -9.000,    -9,
0360200712, -00009, -00009, 1031.3,  3.9571, 34.4977,    -9.0, -9.000,    -9,
0360200711, -00009, -00009, 1030.4,  3.9577, 34.4975,    -9.0, -9.000,    -9,
0360200710, -00009, -00009, 1029.6,  3.9584, 34.4973,    -9.0, -9.000,    -9,
0360200709, -00009, -00009, 1029.1,  3.9589, 34.4974,    -9.0, -9.000,    -9,
0360200708, -00009, -00009, 1028.3,  3.9587, 34.4974,    -9.0, -9.000,    -9,
0360200707, -00009, -00009, 1027.9,  3.9580, 34.4972,    -9.0, -9.000,    -9,
0360200706, -00009, -00009, 1027.9,  3.9572, 34.4975,    -9.0, -9.000,    -9,
0360200705, -00009, -00009, 1028.1,  3.9570, 34.4975,    -9.0, -9.000,    -9,
0360200704, -00009, -00009, 1028.4,  3.9564, 34.4976,    -9.0, -9.000,    -9,
0360200703, -00009, -00009, 1028.4,  3.9562, 34.4978,    -9.0, -9.000,    -9,
0360200702, -00009, -00009, 1029.2,  3.9530, 34.4979,    -9.0, -9.000,    -9,
0360200701, -00009, -00009, 1030.0,  3.9538, 34.4977,    -9.0, -9.000,    -9,
0360200812, -00009, -00009,   18.7, 23.5644, 35.0867,    -9.0, -9.000,    -9,
0360200811, -00009, -00009,   82.6, 22.5605, 35.1876,    -9.0, -9.000,    -9,
0360200810, -00009, -00009,  123.1, 20.7948, 35.2282,    -9.0, -9.000,    -9,
0360200809, -00009, -00009,  222.6, 16.4955, 34.7740,    -9.0, -9.000,    -9,
0360200808, -00009, -00009,  252.3, 15.1452, 34.5980,    -9.0, -9.000,    -9,
0360200807, -00009, -00009,  302.7, 11.8241, 34.2607,    -9.0, -9.000,    -9,
0360200806, -00009, -00009,  352.5, 10.1020, 34.1513,    -9.0, -9.000,    -9,
0360200805, -00009, -00009,  404.0,  8.9071, 34.0968,    -9.0, -9.000,    -9,
0360200804, -00009, -00009,  454.2,  7.8196, 34.0827,    -9.0, -9.000,    -9,
0360200803, -00009, -00009,  517.8,  6.4759, 34.0324,    -9.0, -9.000,    -9,
0360200802, -00009, -00009,  611.6,  5.5236, 34.1795,    -9.0, -9.000,    -9,
0360200801, -00009, -00009, 1030.5,  3.9781, 34.5030,    -9.0, -9.000,    -9,
0360200920, -00009, -00009,    8.6, 23.5783, 35.0896,    -9.0, -9.000,    -9,
0360200919, -00009, -00009,   28.6, 23.1630, 35.1278,    -9.0, -9.000,    -9,
0360200918, -00009, -00009,   48.1, 22.8387, 35.1666,    -9.0, -9.000,    -9,
0360200917, -00009, -00009,   78.8, 22.2722, 35.2354,    -9.0, -9.000,    -9,
0360200916, -00009, -00009,   99.1, 21.7075, 35.2464,    -9.0, -9.000,    -9,
0360200915, -00009, -00009,  109.0, 21.2601, 35.2354,    -9.0, -9.000,    -9,
0360200914, -00009, -00009,  113.6, 21.0323, 35.2378,    -9.0, -9.000,    -9,
0360200913, -00009, -00009,  117.5, 20.8108, 35.2167,    -9.0, -9.000,    -9,
0360200912, -00009, -00009,  125.0, 20.6947, 35.2155,    -9.0, -9.000,    -9,
0360200911, -00009, -00009,  128.3, 20.6852, 35.2183,    -9.0, -9.000,    -9,
0360200910, -00009, -00009,  133.8, 20.4438, 35.2113,    -9.0, -9.000,    -9,
0360200909, -00009, -00009,  144.2, 20.2499, 35.2179,    -9.0, -9.000,    -9,
0360200908, -00009, -00009,  154.2, 19.5569, 35.1335,    -9.0, -9.000,    -9,
0360200907, -00009, -00009,  165.5, 19.0291, 35.0766,    -9.0, -9.000,    -9,
0360200906, -00009, -00009,  179.8, 18.5008, 35.0173,    -9.0, -9.000,    -9,
0360200905, -00009, -00009,  189.7, 18.1178, 34.9889,    -9.0, -9.000,    -9,
0360200904, -00009, -00009,  255.6, 14.8203, 34.5508,    -9.0, -9.000,    -9,
0360200903, -00009, -00009,  501.0,  6.5380, 34.0283,    -9.0, -9.000,    -9,
0360200902, -00009, -00009,  752.2,  4.8856, 34.3537,    -9.0, -9.000,    -9,
0360200901, -00009, -00009, 1025.2,  4.0450, 34.4920,    -9.0, -9.000,    -9,
0360201023, -00009, -00009,    8.3, 23.6526, 35.0774,    -9.0, -9.000,    -9,
0360201022, -00009, -00009,    8.4, 23.6113, 35.0778,    -9.0, -9.000,    -9,
0360201021, -00009, -00009,   13.4, 23.5956, 35.0827,    -9.0, -9.000,    -9,
0360201020, -00009, -00009,   27.6, 23.5630, 35.0937,    -9.0, -9.000,    -9,
0360201019, -00009, -00009,   48.2, 22.6792, 35.1777,    -9.0, -9.000,    -9,
0360201018, -00009, -00009,   78.1, 21.9933, 35.2356,    -9.0, -9.000,    -9,
0360201017, -00009, -00009,   78.0, 21.9941, 35.2351,    -9.0, -9.000,    -9,
0360201016, -00009, -00009,  102.8, 21.4809, 35.2402,    -9.0, -9.000,    -9,
0360201015, -00009, -00009,  110.2, 20.5739, 35.1697,    -9.0, -9.000,    -9,
0360201014, -00009, -00009,  123.6, 20.3011, 35.2028,    -9.0, -9.000,    -9,
0360201013, -00009, -00009,  126.4, 20.2832, 35.2045,    -9.0, -9.000,    -9,
0360201012, -00009, -00009,  126.6, 20.2709, 35.2047,    -9.0, -9.000,    -9,
0360201011, -00009, -00009,  152.1, 18.9605, 35.0715,    -9.0, -9.000,    -9,
0360201010, -00009, -00009,  151.7, 18.9198, 35.0684,    -9.0, -9.000,    -9,
0360201009, -00009, -00009,  177.4, 18.2046, 34.9974,    -9.0, -9.000,    -9,
0360201008, -00009, -00009,  177.4, 18.1902, 34.9979,    -9.0, -9.000,    -9,
0360201007, -00009, -00009,  252.4, 13.7376, 34.4311,    -9.0, -9.000,    -9,
0360201006, -00009, -00009,  252.1, 13.7132, 34.4301,    -9.0, -9.000,    -9,
0360201005, -00009, -00009,  493.2,  6.6273, 34.0268,    -9.0, -9.000,    -9,
0360201004, -00009, -00009,  499.3,  6.5863, 34.0282,    -9.0, -9.000,    -9,
0360201003, -00009, -00009,  498.8,  6.5872, 34.0280,    -9.0, -9.000,    -9,
0360201002, -00009, -00009,  756.7,  4.8442, 34.3612,    -9.0, -9.000,    -9,
0360201001, -00009, -00009, 1030.8,  3.9553, 34.4992,    -9.0, -9.000,    -9,
0360201123, -00009, -00009,    7.7, 23.6922, 35.1029,    -9.0, -9.000,    -9,
0360201122, -00009, -00009,   16.9, 23.6198, 35.1047,    -9.0, -9.000,    -9,
0360201121, -00009, -00009,   29.2, 23.5287, 35.1000,    -9.0, -9.000,    -9,
0360201120, -00009, -00009,   48.7, 22.7673, 35.1774,    -9.0, -9.000,    -9,
0360201119, -00009, -00009,   79.1, 22.1364, 35.2334,    -9.0, -9.000,    -9,
0360201118, -00009, -00009,   98.6, 21.6508, 35.2510,    -9.0, -9.000,    -9,
0360201117, -00009, -00009,  118.9, 20.6372, 35.1861,    -9.0, -9.000,    -9,
0360201116, -00009, -00009,  128.8, 19.8634, 35.1818,    -9.0, -9.000,    -9,
0360201115, -00009, -00009,  138.1, 19.3420, 35.1133,    -9.0, -9.000,    -9,
0360201114, -00009, -00009,  150.0, 18.6569, 35.0373,    -9.0, -9.000,    -9,
0360201113, -00009, -00009,  159.3, 18.3794, 35.0171,    -9.0, -9.000,    -9,
0360201112, -00009, -00009,  167.8, 18.2500, 35.0063,    -9.0, -9.000,    -9,
0360201111, -00009, -00009,  177.2, 18.0080, 34.9779,    -9.0, -9.000,    -9,
0360201110, -00009, -00009,  188.3, 16.9688, 34.8379,    -9.0, -9.000,    -9,
0360201109, -00009, -00009,  203.6, 16.1243, 34.7224,    -9.0, -9.000,    -9,
0360201108, -00009, -00009,  253.3, 13.4594, 34.4047,    -9.0, -9.000,    -9,
0360201107, -00009, -00009,  340.7, 10.3194, 34.1616,    -9.0, -9.000,    -9,
0360201106, -00009, -00009,  442.7,  7.8454, 34.0780,    -9.0, -9.000,    -9,
0360201105, -00009, -00009,  522.5,  6.3145, 34.0345,    -9.0, -9.000,    -9,
0360201104, -00009, -00009,  642.7,  5.4868, 34.1868,    -9.0, -9.000,    -9,
0360201103, -00009, -00009,  761.3,  4.8937, 34.3558,    -9.0, -9.000,    -9,
0360201102, -00009, -00009,  887.2,  4.3729, 34.4411,    -9.0, -9.000,    -9,
0360201101, -00009, -00009, 1032.8,  3.9291, 34.4992,    -9.0, -9.000,    -9,
0360201222, -00009, -00009,    2.4, 24.3247, 35.1337,    -9.0, -9.000,    -9,
0360201221, -00009, -00009,    7.6, 23.9493, 35.1064,    -9.0, -9.000,    -9,
0360201220, -00009, -00009,    7.5, 23.7794, 35.0934,    -9.0, -9.000,    -9,
0360201219, -00009, -00009,   12.6, 23.6335, 35.0879,    -9.0, -9.000,    -9,
0360201218, -00009, -00009,   17.8, 23.6264, 35.0934,    -9.0, -9.000,    -9,
0360201217, -00009, -00009,   22.6, 23.6043, 35.0972,    -9.0, -9.000,    -9,
0360201216, -00009, -00009,   28.0, 23.5713, 35.0997,    -9.0, -9.000,    -9,
0360201215, -00009, -00009,   27.9, 23.5574, 35.1005,    -9.0, -9.000,    -9,
0360201214, -00009, -00009,   33.1, 23.2424, 35.1266,    -9.0, -9.000,    -9,
0360201213, -00009, -00009,   38.2, 22.8098, 35.1718,    -9.0, -9.000,    -9,
0360201212, -00009, -00009,   43.3, 22.7193, 35.1850,    -9.0, -9.000,    -9,
0360201211, -00009, -00009,   48.1, 22.6513, 35.1982,    -9.0, -9.000,    -9,
0360201210, -00009, -00009,   51.9, 22.6406, 35.2010,    -9.0, -9.000,    -9,
0360201209, -00009, -00009,   62.5, 22.5449, 35.2234,    -9.0, -9.000,    -9,
0360201208, -00009, -00009,   62.3, 22.5317, 35.2262,    -9.0, -9.000,    -9,
0360201207, -00009, -00009,   73.5, 22.2762, 35.2152,    -9.0, -9.000,    -9,
0360201206, -00009, -00009,   84.0, 21.9988, 35.2067,    -9.0, -9.000,    -9,
0360201205, -00009, -00009,   93.8, 21.6657, 35.1944,    -9.0, -9.000,    -9,
0360201204, -00009, -00009,  104.4, 21.3393, 35.1690,    -9.0, -9.000,    -9,
0360201203, -00009, -00009,  119.4, 20.6192, 35.1481,    -9.0, -9.000,    -9,
0360201202, -00009, -00009,  501.5,  6.7842, 34.0289,    -9.0, -9.000,    -9,
0360201201, -00009, -00009, 1060.7,  3.8389, 34.4965,    -9.0, -9.000,    -9,
0360201304, -00009, -00009,    8.6, 24.1308, 34.9518,    -9.0,  8.099,    -9,
0360201303, -00009, -00009,   90.0, 21.7483, 35.2614,    -9.0, -9.000,    -9,
0360201302, -00009, -00009,  504.9,  6.4345, 34.0301,    -9.0, -9.000,    -9,
0360201301, -00009, -00009, 1032.6,  3.9449, 34.4978,    -9.0, -9.000,    -9,
0360201423, -00009, -00009,    7.3, 23.8897, 35.0153,    -9.0, -9.000,    -9,
0360201422, -00009, -00009,   28.1, 23.5582, 35.1321,    -9.0, -9.000,    -9,
0360201421, -00009, -00009,   48.1, 22.9055, 35.1596,    -9.0, -9.000,    -9,
0360201420, -00009, -00009,   78.6, 21.8716, 35.2700,    -9.0, -9.000,    -9,
0360201419, -00009, -00009,  104.4, 20.7150, 35.2278,    -9.0, -9.000,    -9,
0360201418, -00009, -00009,  114.5, 20.3260, 35.2182,    -9.0, -9.000,    -9,
0360201417, -00009, -00009,  124.5, 20.1047, 35.2215,    -9.0, -9.000,    -9,
0360201416, -00009, -00009,  129.3, 19.9459, 35.2170,    -9.0, -9.000,    -9,
0360201415, -00009, -00009,  134.4, 19.7645, 35.2042,    -9.0, -9.000,    -9,
0360201414, -00009, -00009,  140.0, 19.3910, 35.1669,    -9.0, -9.000,    -9,
0360201413, -00009, -00009,  144.4, 19.2275, 35.1522,    -9.0, -9.000,    -9,
0360201412, -00009, -00009,  154.3, 19.0129, 35.1252,    -9.0, -9.000,    -9,
0360201411, -00009, -00009,  168.6, 18.2890, 35.0108,    -9.0, -9.000,    -9,
0360201410, -00009, -00009,  178.7, 17.6071, 34.9245,    -9.0, -9.000,    -9,
0360201409, -00009, -00009,  203.7, 16.0038, 34.7094,    -9.0, -9.000,    -9,
0360201408, -00009, -00009,  262.1, 13.2763, 34.3854,    -9.0, -9.000,    -9,
0360201407, -00009, -00009,  491.7,  6.8861, 34.0279,    -9.0, -9.000,    -9,
0360201406, -00009, -00009,  741.0,  5.0102, 34.3466,    -9.0, -9.000,    -9,
0360201405, -00009, -00009, 1042.1,  3.8893, 34.5033,    -9.0, -9.000,    -9,
0360201520, -00009, -00009,    7.4, 23.7943, 35.0349,    -9.0, -9.000,    -9,
0360201519, -00009, -00009,   27.4, 23.5601, 35.1302,    -9.0, -9.000,    -9,
0360201518, -00009, -00009,   48.1, 22.9420, 35.1547,    -9.0, -9.000,    -9,
0360201517, -00009, -00009,   78.2, 21.9476, 35.2571,    -9.0, -9.000,    -9,
0360201516, -00009, -00009,   93.9, 21.1794, 35.2123,    -9.0, -9.000,    -9,
0360201515, -00009, -00009,  104.1, 20.4764, 35.1957,    -9.0, -9.000,    -9,
0360201514, -00009, -00009,  114.4, 20.2229, 35.2116,    -9.0, -9.000,    -9,
0360201513, -00009, -00009,  124.4, 19.9390, 35.2135,    -9.0, -9.000,    -9,
0360201512, -00009, -00009,  134.7, 19.5337, 35.1775,    -9.0, -9.000,    -9,
0360201511, -00009, -00009,  145.1, 19.1032, 35.1350,    -9.0, -9.000,    -9,
0360201510, -00009, -00009,  149.2, 18.8637, 35.1077,    -9.0, -9.000,    -9,
0360201509, -00009, -00009,  154.8, 18.7122, 35.0880,    -9.0, -9.000,    -9,
0360201508, -00009, -00009,  159.2, 18.6436, 35.0793,    -9.0, -9.000,    -9,
0360201507, -00009, -00009,  164.3, 18.5170, 35.0602,    -9.0, -9.000,    -9,
0360201506, -00009, -00009,  168.7, 18.2432, 35.0223,    -9.0, -9.000,    -9,
0360201505, -00009, -00009,  177.9, 17.8355, 34.9656,    -9.0, -9.000,    -9,
0360201504, -00009, -00009,  189.1, 16.9569, 34.8347,    -9.0, -9.000,    -9,
0360201503, -00009, -00009,  205.2, 15.7550, 34.6730,    -9.0, -9.000,    -9,
0360201502, -00009, -00009,  506.6,  6.4036, 34.0300,    -9.0, -9.000,    -9,
0360201501, -00009, -00009, 1055.1,  3.9276, 34.4982,    -9.0, -9.000,    -9,
0360201623, -00009, -00009,   52.6, 22.5420, 35.2020,    -9.0, -9.000,    -9,
0360201622, -00009, -00009,   52.7, 22.5454, 35.2011,    -9.0, -9.000,    -9,
0360201621, -00009, -00009,  102.9, 21.7086, 35.2463,    -9.0, -9.000,    -9,
0360201620, -00009, -00009,  102.8, 21.7087, 35.2458,    -9.0, -9.000,    -9,
0360201619, -00009, -00009,  102.8, 21.6996, 35.2446,    -9.0, -9.000,    -9,
0360201618, -00009, -00009,  305.4, 12.1427, 34.2816,    -9.0, -9.000,    -9,
0360201617, -00009, -00009,  305.2, 12.1369, 34.2808,    -9.0, -9.000,    -9,
0360201616, -00009, -00009,  401.0,  9.0761, 34.1018,    -9.0, -9.000,    -9,
0360201615, -00009, -00009,  400.9,  9.0768, 34.1023,    -9.0, -9.000,    -9,
0360201614, -00009, -00009,  503.6,  6.8121, 34.0298,    -9.0, -9.000,    -9,
0360201613, -00009, -00009,  503.6,  6.7985, 34.0299,    -9.0, -9.000,    -9,
0360201612, -00009, -00009,  769.5,  4.7309, 34.3711,    -9.0, -9.000,    -9,
0360201611, -00009, -00009,  769.3,  4.7280, 34.3719,    -9.0, -9.000,    -9,
0360201610, -00009, -00009,  768.9,  4.7192, 34.3737,    -9.0, -9.000,    -9,
0360201609, -00009, -00009, 1024.9,  3.9915, 34.4932,    -9.0, -9.000,    -9,
0360201608, -00009, -00009, 1024.9,  3.9900, 34.4933,    -9.0, -9.000,    -9,
0360201607, -00009, -00009, 2508.2,  1.7357, 34.6465,    -9.0, -9.000,    -9,
0360201606, -00009, -00009, 2507.9,  1.7359, 34.6463,    -9.0, -9.000,    -9,
0360201605, -00009, -00009, 3510.2,  1.4634, 34.6776,    -9.0, -9.000,    -9,
0360201604, -00009, -00009, 3509.7,  1.4635, 34.6774,    -9.0, -9.000,    -9,
0360201603, -00009, -00009, 4701.1,  1.4998, 34.6864,    -9.0, -9.000,    -9,
0360201602, -00009, -00009, 4701.6,  1.4999, 34.6863,    -9.0, -9.000,    -9,
0360201601, -00009, -00009, 4702.0,  1.4998, 34.6865,    -9.0, -9.000,    -9,
0360201723, -00009, -00009,   56.2, 22.6573, 35.1952,    -9.0, -9.000,    -9,
0360201722, -00009, -00009,   56.1, 22.6617, 35.1943,    -9.0, -9.000,    -9,
0360201721, -00009, -00009,  105.6, 21.6455, 35.2509,    -9.0, -9.000,    -9,
0360201720, -00009, -00009,  105.3, 21.6559, 35.2502,    -9.0,  8.071,    -9,
0360201719, -00009, -00009,  104.5, 21.6751, 35.2506,    -9.0, -9.000,    -9,
0360201718, -00009, -00009,  305.7, 11.5652, 34.2394,    -9.0, -9.000,    -9,
0360201717, -00009, -00009,  305.3, 11.6029, 34.2406,    -9.0,  7.796,    -9,
0360201716, -00009, -00009,  412.6,  8.8435, 34.0926,    -9.0, -9.000,    -9,
0360201715, -00009, -00009,  411.2,  8.8530, 34.0932,    -9.0,  7.692,    -9,
0360201714, -00009, -00009,  508.7,  6.3370, 34.0334,    -9.0, -9.000,    -9,
0360201713, -00009, -00009,  508.1,  6.3719, 34.0312,    -9.0,  7.483,    -9,
0360201712, -00009, -00009,  777.1,  4.7591, 34.3688,    -9.0, -9.000,    -9,
0360201711, -00009, -00009,  775.5,  4.7654, 34.3675,    -9.0, -9.000,    -9,
0360201710, -00009, -00009,  774.3,  4.7671, 34.3661,    -9.0,  7.357,    -9,
0360201709, -00009, -00009, 1032.1,  3.9307, 34.5007,    -9.0, -9.000,    -9,
0360201708, -00009, -00009, 1029.1,  3.9379, 34.5008,    -9.0,  7.391,    -9,
0360201707, -00009, -00009, 2491.1,  1.7152, 34.6495,    -9.0, -9.000,    -9,
0360201706, -00009, -00009, 2492.2,  1.7140, 34.6497,    -9.0,  7.505,    -9,
0360201705, -00009, -00009, 3499.6,  1.4629, 34.6789,    -9.0, -9.000,    -9,
0360201704, -00009, -00009, 3499.4,  1.4630, 34.6788,    -9.0,  7.558,    -9,
0360201703, -00009, -00009, 4729.2,  1.5006, 34.6881,    -9.0, -9.000,    -9,
0360201702, -00009, -00009, 4729.1,  1.5005, 34.6882,    -9.0,  7.580,    -9,
0360201701, -00009, -00009, 4729.6,  1.5006, 34.6881,    -9.0, -9.000,    -9,
0360201818, -00009, -00009,    6.9, 24.0329, 35.0666,    -9.0,  8.095,    -9,
0360201817, -00009, -00009,   27.2, 23.3158, 35.1347,    -9.0, -9.000,    -9,
0360201816, -00009, -00009,   27.2, 23.3394, 35.1314,    -9.0, -9.000,    -9,
0360201815, -00009, -00009,   27.2, 23.3812, 35.1283,    -9.0, -9.000,    -9,
0360201814, -00009, -00009,   27.1, 23.4153, 35.1262,    -9.0, -9.000,    -9,
0360201813, -00009, -00009,   46.7, 23.0586, 35.1529,    -9.0, -9.000,    -9,
0360201812, -00009, -00009,   78.2, 21.9260, 35.2426,    -9.0, -9.000,    -9,
0360201811, -00009, -00009,  103.4, 21.3646, 35.2368,    -9.0, -9.000,    -9,
0360201810, -00009, -00009,  124.0, 20.9015, 35.2086,    -9.0, -9.000,    -9,
0360201809, -00009, -00009,  123.9, 20.9006, 35.2082,    -9.0, -9.000,    -9,
0360201808, -00009, -00009,  123.6, 20.8978, 35.2087,    -9.0, -9.000,    -9,
0360201807, -00009, -00009,  500.4,  6.7332, 34.0259,    -9.0, -9.000,    -9,
0360201806, -00009, -00009,  741.1,  4.9879, 34.3524,    -9.0, -9.000,    -9,
0360201805, -00009, -00009,  740.6,  4.9915, 34.3519,    -9.0, -9.000,    -9,
0360201804, -00009, -00009,  739.4,  4.9916, 34.3520,    -9.0, -9.000,    -9,
0360201803, -00009, -00009,  738.6,  4.9932, 34.3517,    -9.0, -9.000,    -9,
0360201802, -00009, -00009,  737.5,  4.9947, 34.3512,    -9.0, -9.000,    -9,
0360201801, -00009, -00009, 1031.9,  3.9485, 34.5004,    -9.0, -9.000,    -9,
0360201915, -00009, -00009,    8.9, 23.8893, 35.0643,    -9.0,  8.093,    -9,
0360201914, -00009, -00009,   13.8, 23.8905, 35.0642,    -9.0, -9.000,    -9,
0360201913, -00009, -00009,   19.7, 23.7301, 35.0921,    -9.0, -9.000,    -9,
0360201912, -00009, -00009,   31.0, 23.3918, 35.1232,    -9.0, -9.000,    -9,
0360201911, -00009, -00009,   55.8, 22.9449, 35.1651,    -9.0,  8.092,    -9,
0360201910, -00009, -00009,   79.2, 22.2102, 35.2373,    -9.0, -9.000,    -9,
0360201909, -00009, -00009,   89.6, 21.6707, 35.2502,    -9.0,  8.081,    -9,
0360201908, -00009, -00009,  101.8, 20.7761, 35.2296,    -9.0, -9.000,    -9,
0360201907, -00009, -00009,  129.9, 19.8206, 35.1825,    -9.0, -9.000,    -9,
0360201906, -00009, -00009,  155.4, 19.0783, 35.1313,    -9.0,  7.993,    -9,
0360201905, -00009, -00009,  180.5, 16.9883, 34.8412,    -9.0,  7.944,    -9,
0360201904, -00009, -00009,  204.1, 15.9752, 34.7069,    -9.0,  7.924,    -9,
0360201903, -00009, -00009,  249.6, 14.5149, 34.5198,    -9.0,  7.884,    -9,
0360201902, -00009, -00009,  498.4,  6.4986, 34.0299,    -9.0,  7.498,    -9,
0360201901, -00009, -00009, 1038.6,  4.0027, 34.4990,    -9.0,  7.388,    -9,
0370200123, 060892, 210453,   19.4, 25.6871, 34.8741,    -9.0, -9.000,    -9,
0370200122, 060892, 210123,  113.9, 22.2441, 35.1327,    -9.0, -9.000,    -9,
0370200121, 060892, 205435,  469.6,  7.0378, 34.0423,    -9.0, -9.000,    -9,
0370200120, 060892, 203927, 1199.1,  3.4377, 34.5272,    -9.0,  7.401,    -9,
0370200119, 060892, 203513, 1401.8,  3.0152, 34.5605,    -9.0, -9.000,    -9,
0370200118, 060892, 202433, 1598.8,  2.6637, 34.5795,    -9.0, -9.000,    -9,
0370200117, 060892, 201858, 1809.0,  2.3313, 34.6005,    -9.0, -9.000,    -9,
0370200116, 060892, 201319, 2011.5,  2.0500, 34.6209,    -9.0, -9.000,    -9,
0370200115, 060892, 200800, 2190.1,  1.8962, 34.6325,    -9.0, -9.000,    -9,
0370200114, 060892, 200256, 2402.0,  1.7635, 34.6436,    -9.0, -9.000,    -9,
0370200113, 060892, 195800, 2616.3,  1.6539, 34.6541,    -9.0, -9.000,    -9,
0370200112, 060892, 195244, 2804.5,  1.5936, 34.6614,    -9.0, -9.000,    -9,
0370200111, 060892, 194706, 3005.2,  1.5418, 34.6676,  2346.1,  7.536,  2422,
0370200110, 060892, 194144, 3223.1,  1.5077, 34.6727,    -9.0, -9.000,    -9,
0370200109, 060892, 193529, 3406.8,  1.4752, 34.6759,    -9.0, -9.000,    -9,
0370200108, 060892, 193019, 3596.1,  1.4599, 34.6792,    -9.0, -9.000,    -9,
0370200107, 060892, 192510, 3800.1,  1.4529, 34.6818,    -9.0, -9.000,    -9,
